from_city,to_city,airline,days_from_today,departure_hour,day_of_week,seats,stops,is_weekend,base_price,demand_index,price
CCU,BOM,Vistara,37,18,3,150,1,1,3525.0,0.866,3093.0
HYD,BOM,Vistara,19,12,3,200,1,1,4891.0,1.21,5376.0
BOM,BLR,Vistara,57,18,2,200,1,0,6890.0,0.478,2857.0
HYD,BLR,AirIndia,22,9,2,180,0,1,6093.0,1.13,6858.0
BLR,MAA,AirIndia,54,18,1,150,0,0,7087.0,0.636,4783.0
HYD,CCU,AirIndia,22,18,1,180,0,0,7377.0,1.128,7860.0
MAA,DEL,Vistara,14,18,1,180,0,0,5639.0,1.165,6439.0
HYD,MAA,AirIndia,32,6,4,150,1,0,4934.0,0.923,5157.0
BOM,BLR,IndiGo,11,21,3,150,0,1,5353.0,1.311,5391.0
MAA,HYD,Vistara,18,12,4,180,1,0,7460.0,1.239,9445.0
BLR,MAA,IndiGo,58,9,1,180,0,1,3847.0,0.548,2147.0
MAA,CCU,Akasa,45,18,3,200,1,0,5415.0,0.713,4121.0
HYD,CCU,AirIndia,41,12,2,200,1,1,5352.0,0.785,4709.0
CCU,DEL,Akasa,47,9,4,150,1,0,4334.0,0.7,3230.0
MAA,CCU,AirIndia,21,12,2,200,1,0,6761.0,1.162,7790.0
BOM,MAA,AirIndia,56,12,1,150,0,0,3707.0,0.56,1940.0
MAA,HYD,Akasa,51,18,0,200,0,0,6037.0,0.684,4217.0
DEL,BOM,Vistara,33,6,4,150,0,1,4352.0,0.965,4310.0
CCU,BLR,AirIndia,30,9,6,180,1,1,4649.0,0.955,4698.0
MAA,CCU,Akasa,2,21,2,200,0,1,3505.0,1.497,5670.0
HYD,DEL,AirIndia,5,21,1,150,0,1,4117.0,1.423,5989.0
MAA,CCU,Akasa,44,18,3,200,1,0,3564.0,0.814,2598.0
CCU,DEL,Akasa,6,18,4,200,1,0,7320.0,1.36,10438.0
BLR,DEL,Vistara,10,21,5,200,1,1,6471.0,1.223,8671.0
BOM,BLR,IndiGo,21,12,2,180,0,0,6363.0,1.128,6853.0
DEL,BLR,IndiGo,17,9,5,150,0,1,5739.0,1.179,6228.0
MAA,BLR,AirIndia,34,9,3,200,0,0,5483.0,1.055,5630.0
BLR,BOM,IndiGo,55,6,2,200,0,0,4692.0,0.512,2423.0
BOM,CCU,AirIndia,29,9,2,200,0,0,4854.0,1.035,5412.0
BLR,BOM,Akasa,9,12,5,180,0,1,6567.0,1.411,10198.0
DEL,BLR,Akasa,10,9,2,180,0,0,6254.0,1.369,9078.0
MAA,HYD,Vistara,20,6,2,150,0,1,4920.0,1.191,5855.0
CCU,HYD,IndiGo,48,9,5,180,0,1,3863.0,0.688,2152.0
HYD,BLR,Vistara,22,18,6,180,1,1,5667.0,1.137,5899.0
BLR,CCU,Akasa,53,9,1,150,1,0,4682.0,0.626,2856.0
BOM,HYD,IndiGo,30,9,5,180,0,1,7238.0,1.029,7457.0
BLR,MAA,AirIndia,36,6,5,200,1,1,4511.0,0.849,3933.0
BOM,HYD,Vistara,45,18,0,200,1,1,6034.0,0.811,5423.0
HYD,MAA,IndiGo,28,21,5,180,0,0,7386.0,1.03,6141.0
BOM,HYD,Akasa,28,18,1,200,0,0,4778.0,0.978,4020.0
MAA,DEL,IndiGo,29,9,5,150,1,0,5912.0,0.914,4671.0
BOM,DEL,Vistara,21,12,4,200,0,1,7035.0,1.207,7064.0
BLR,MAA,AirIndia,4,21,3,150,1,1,4508.0,1.488,6374.0
BOM,MAA,IndiGo,41,18,4,150,1,1,6822.0,0.843,5956.0
BOM,BLR,AirIndia,39,6,0,150,0,1,3547.0,0.834,2530.0
HYD,BLR,Akasa,23,9,0,180,0,1,7394.0,1.023,6748.0
DEL,CCU,Akasa,29,9,5,150,1,0,6947.0,0.945,6455.0
MAA,CCU,AirIndia,42,9,4,200,1,1,5740.0,0.844,4351.0
BLR,DEL,Akasa,37,12,1,150,1,0,5473.0,0.969,4548.0
HYD,DEL,Akasa,43,6,3,150,0,0,6531.0,0.719,3990.0
BLR,BOM,IndiGo,4,18,0,150,0,0,4008.0,1.407,5211.0
DEL,MAA,IndiGo,27,21,3,180,1,0,3810.0,1.077,4185.0
CCU,BOM,AirIndia,5,9,3,150,1,0,4171.0,1.473,5442.0
HYD,DEL,Vistara,36,9,1,200,0,0,4036.0,0.874,3177.0
BOM,MAA,AirIndia,48,9,3,200,1,1,6547.0,0.735,5575.0
CCU,MAA,Vistara,47,9,4,180,1,0,4241.0,0.708,2856.0
MAA,DEL,Akasa,29,18,1,150,0,1,4198.0,1.043,4596.0
BLR,HYD,IndiGo,37,21,5,180,1,0,4994.0,0.875,3789.0
BOM,DEL,AirIndia,11,12,5,200,0,1,5719.0,1.235,7113.0
BOM,MAA,IndiGo,57,18,4,200,0,0,6978.0,0.618,4454.0
DEL,CCU,IndiGo,3,9,5,200,0,0,5699.0,1.441,9085.0
CCU,DEL,AirIndia,24,6,3,180,1,0,7313.0,1.108,8789.0
CCU,MAA,Akasa,12,18,1,180,0,1,5258.0,1.377,6982.0
BLR,MAA,IndiGo,2,9,5,180,0,1,4588.0,1.459,6728.0
MAA,BOM,Akasa,50,12,0,180,1,0,5682.0,0.733,3999.0
MAA,BLR,IndiGo,37,9,1,180,1,0,6962.0,0.839,5730.0
CCU,DEL,AirIndia,5,18,3,200,0,0,6249.0,1.429,8193.0
BLR,CCU,Vistara,36,9,4,180,1,0,4573.0,0.896,4464.0
BLR,CCU,Vistara,5,18,0,180,1,1,5124.0,1.488,7507.0
CCU,BLR,AirIndia,35,9,5,150,0,1,4325.0,0.916,3461.0
CCU,BOM,Akasa,32,12,2,150,1,1,3528.0,1.004,3571.0
HYD,CCU,Akasa,26,12,6,180,0,0,4209.0,1.113,4558.0
CCU,BOM,IndiGo,37,9,2,150,1,1,5818.0,0.843,4850.0
MAA,BOM,IndiGo,35,21,3,200,1,1,6564.0,0.837,5701.0
BOM,HYD,Vistara,15,6,4,180,0,1,6593.0,1.228,7486.0
DEL,BLR,Vistara,21,21,4,200,0,0,5775.0,1.136,6573.0
CCU,HYD,AirIndia,19,21,5,200,1,1,4203.0,1.246,5533.0
HYD,MAA,AirIndia,13,9,5,180,0,0,6511.0,1.211,8583.0
BLR,DEL,Akasa,30,6,1,150,1,1,6196.0,1.007,7126.0
MAA,HYD,Vistara,30,6,2,200,1,0,3796.0,0.96,3678.0
BLR,HYD,AirIndia,2,6,6,150,0,0,4324.0,1.482,6561.0
CCU,BLR,AirIndia,31,9,5,200,0,1,7013.0,1.001,7038.0
HYD,MAA,Vistara,16,21,2,180,1,0,7025.0,1.209,7812.0
CCU,DEL,Akasa,31,9,0,180,1,1,5976.0,0.901,5561.0
BLR,CCU,Akasa,38,21,6,150,1,1,4839.0,0.817,3875.0
CCU,MAA,AirIndia,59,9,6,150,1,0,6308.0,0.643,4217.0
BOM,MAA,Vistara,33,9,1,150,1,0,3806.0,0.933,3365.0
CCU,MAA,AirIndia,22,12,4,180,1,1,4558.0,1.165,5837.0
BLR,HYD,Vistara,36,18,5,150,1,0,4435.0,0.938,4115.0
BLR,DEL,IndiGo,12,12,5,150,1,0,4681.0,1.265,5993.0
DEL,BOM,AirIndia,3,6,4,200,0,0,5486.0,1.421,7957.0
BLR,DEL,AirIndia,9,12,1,180,1,1,6944.0,1.348,9279.0
MAA,BLR,Akasa,42,6,2,200,0,0,5400.0,0.833,4045.0
BLR,CCU,AirIndia,23,12,4,180,0,0,5955.0,1.132,6727.0
BOM,BLR,AirIndia,33,21,0,200,1,0,4243.0,0.97,3859.0
MAA,HYD,Akasa,51,12,6,200,1,0,4075.0,0.639,2353.0
BLR,CCU,Akasa,14,21,4,200,0,0,5940.0,1.272,7331.0
BLR,BOM,Akasa,8,18,3,150,1,0,4201.0,1.371,5756.0
HYD,DEL,IndiGo,17,21,4,200,0,0,6336.0,1.196,8608.0
HYD,BOM,Vistara,32,12,2,200,0,1,6417.0,1.047,6989.0
MAA,BLR,Akasa,34,21,3,180,1,1,4179.0,0.935,3564.0
CCU,BOM,IndiGo,8,21,3,180,1,0,5436.0,1.305,7034.0
HYD,CCU,AirIndia,44,12,2,150,1,1,3781.0,0.785,2634.0
BLR,HYD,AirIndia,12,18,6,180,1,0,6614.0,1.325,8826.0
DEL,BOM,Akasa,1,9,0,150,1,0,4456.0,1.539,6615.0
DEL,BOM,Vistara,54,6,5,200,0,1,4886.0,0.583,2384.0
DEL,MAA,IndiGo,40,12,2,200,1,1,4052.0,0.865,3706.0
DEL,BOM,IndiGo,35,21,1,150,0,1,6062.0,0.975,6260.0
CCU,DEL,Akasa,36,18,5,150,0,0,6915.0,0.859,6290.0
DEL,CCU,AirIndia,1,21,1,180,0,0,5899.0,1.418,7418.0
MAA,HYD,IndiGo,44,21,4,150,1,1,4893.0,0.625,3044.0
MAA,DEL,AirIndia,57,9,2,180,1,1,7234.0,0.577,4436.0
MAA,HYD,AirIndia,33,18,1,200,1,0,6690.0,1.028,6651.0
DEL,BOM,Vistara,9,18,1,150,1,0,4746.0,1.363,6817.0
BLR,DEL,Vistara,28,6,1,150,1,0,4561.0,1.102,5370.0
MAA,DEL,AirIndia,27,21,6,200,1,0,5249.0,1.104,4846.0
BOM,CCU,IndiGo,25,9,3,200,0,1,5718.0,1.011,6326.0
CCU,BOM,AirIndia,43,12,4,150,1,1,7205.0,0.762,6336.0
BLR,HYD,IndiGo,4,9,5,180,0,1,7426.0,1.403,10468.0
BOM,MAA,IndiGo,59,6,5,200,1,0,6223.0,0.415,2495.0
DEL,CCU,Akasa,27,21,1,150,1,1,4672.0,1.035,5199.0
BOM,CCU,Vistara,20,21,4,180,0,1,6049.0,1.167,6839.0
HYD,DEL,Akasa,18,21,4,180,1,0,4434.0,1.226,5689.0
CCU,BLR,IndiGo,53,9,3,180,0,1,4143.0,0.682,2624.0
BLR,MAA,Vistara,37,18,6,200,1,1,4112.0,0.882,3337.0
BOM,CCU,IndiGo,28,9,2,150,1,1,3913.0,1.117,4801.0
BLR,DEL,AirIndia,18,6,6,180,0,1,4394.0,1.181,5575.0
BOM,CCU,IndiGo,46,18,3,150,1,1,5040.0,0.702,3618.0
MAA,CCU,Akasa,43,6,1,180,0,0,6822.0,0.872,6302.0
MAA,BOM,Vistara,24,12,2,150,1,1,4725.0,1.047,4707.0
MAA,HYD,Akasa,29,21,5,180,0,1,7110.0,1.068,7057.0
CCU,HYD,AirIndia,56,9,0,150,0,1,3676.0,0.61,2327.0
MAA,BOM,AirIndia,30,12,3,150,0,1,5534.0,1.035,5872.0
MAA,BLR,Akasa,28,9,5,180,0,1,6811.0,1.077,6210.0
HYD,CCU,AirIndia,13,21,6,200,1,1,6249.0,1.252,8357.0
BLR,CCU,AirIndia,41,12,4,200,1,1,6290.0,0.924,6044.0
BLR,CCU,AirIndia,6,6,1,180,1,0,7376.0,1.364,11468.0
BLR,CCU,IndiGo,38,12,5,180,0,1,5544.0,0.895,4347.0
DEL,HYD,Vistara,36,12,5,200,1,0,5336.0,0.94,5197.0
MAA,BOM,Vistara,15,12,6,180,1,1,6320.0,1.311,8535.0
BLR,CCU,Vistara,55,6,3,200,0,0,6089.0,0.62,3832.0
CCU,BLR,AirIndia,47,21,5,200,1,1,5160.0,0.682,3019.0
MAA,HYD,IndiGo,12,12,0,200,1,0,5422.0,1.313,7078.0
BOM,HYD,AirIndia,52,12,3,180,0,0,3504.0,0.643,2092.0
CCU,BOM,IndiGo,39,6,6,200,0,1,7472.0,0.934,7051.0
CCU,HYD,AirIndia,35,12,4,180,0,0,4473.0,0.905,4181.0
BLR,MAA,AirIndia,26,6,3,150,0,1,4689.0,1.07,5121.0
HYD,DEL,IndiGo,19,9,2,180,1,0,4809.0,1.225,5890.0
BOM,CCU,Akasa,54,21,5,200,1,1,6308.0,0.606,3882.0
CCU,MAA,Vistara,37,9,0,180,1,1,3674.0,0.887,2931.0
CCU,BOM,IndiGo,15,6,1,200,0,1,4028.0,1.196,4284.0
CCU,BLR,IndiGo,54,6,4,200,1,0,5976.0,0.625,3429.0
HYD,MAA,Akasa,38,6,5,150,1,1,7028.0,0.85,5613.0
BLR,MAA,AirIndia,58,6,3,180,1,0,5493.0,0.514,3397.0
BLR,CCU,Akasa,52,12,1,150,0,1,4326.0,0.713,2954.0
CCU,MAA,Vistara,41,6,5,180,1,0,7301.0,0.815,5687.0
HYD,DEL,IndiGo,43,12,1,180,0,0,3770.0,0.72,2621.0
BLR,CCU,Vistara,12,12,3,180,1,0,5917.0,1.324,8950.0
HYD,BOM,Akasa,47,18,3,200,0,1,5690.0,0.779,4088.0
BOM,CCU,AirIndia,18,9,3,150,0,1,6002.0,1.108,7047.0
BOM,CCU,AirIndia,57,21,5,180,0,1,4103.0,0.485,1814.0
DEL,HYD,IndiGo,37,18,6,180,1,0,6657.0,0.855,5527.0
BOM,BLR,AirIndia,40,12,1,200,1,1,4997.0,0.78,3644.0
DEL,BOM,Vistara,19,6,4,200,0,0,7401.0,1.164,6758.0
CCU,BLR,AirIndia,30,21,5,150,1,0,7452.0,0.927,6866.0
DEL,HYD,IndiGo,28,6,5,180,1,0,5800.0,1.055,5830.0
MAA,BOM,IndiGo,8,12,0,150,1,0,6608.0,1.479,8958.0
BLR,CCU,Akasa,8,12,3,200,0,0,4605.0,1.405,6611.0
BLR,DEL,AirIndia,11,9,3,180,0,0,3746.0,1.206,4901.0
BLR,BOM,Vistara,20,9,2,180,0,1,5750.0,1.24,7291.0
CCU,MAA,AirIndia,2,6,2,200,0,1,4352.0,1.37,5906.0
CCU,HYD,IndiGo,10,21,3,200,0,1,7171.0,1.358,9602.0
MAA,BOM,AirIndia,10,18,5,180,0,0,7146.0,1.309,9762.0
DEL,BOM,Vistara,33,21,0,180,0,1,7299.0,0.952,6282.0
MAA,BLR,Akasa,56,21,4,150,0,1,6000.0,0.579,3519.0
CCU,BOM,AirIndia,16,21,2,180,0,0,4646.0,1.196,5888.0
MAA,BLR,Vistara,31,21,6,180,1,1,3872.0,0.99,4006.0
CCU,BLR,IndiGo,44,18,3,150,1,1,4447.0,0.702,3218.0
BOM,BLR,Vistara,45,9,4,200,1,1,4449.0,0.7,3332.0
CCU,BOM,Akasa,60,9,0,150,0,1,5253.0,0.565,3167.0
CCU,MAA,Akasa,41,6,3,180,1,0,3874.0,0.776,2997.0
CCU,BLR,Vistara,18,21,2,180,0,0,5126.0,1.099,5772.0
BLR,MAA,IndiGo,45,21,2,180,1,0,4819.0,0.856,3923.0
CCU,HYD,Vistara,48,21,5,180,0,1,4304.0,0.748,3604.0
BLR,DEL,Akasa,6,21,0,200,1,1,4214.0,1.453,5953.0
BLR,HYD,IndiGo,58,6,1,200,0,0,3518.0,0.511,1932.0
BLR,MAA,AirIndia,7,12,6,200,1,1,6966.0,1.258,7992.0
DEL,HYD,Vistara,46,12,6,150,0,1,5882.0,0.739,4157.0
MAA,BLR,Vistara,12,9,1,150,1,0,7464.0,1.301,10306.0
BLR,DEL,IndiGo,14,9,1,180,1,0,4411.0,1.276,5158.0
BLR,CCU,IndiGo,21,18,2,150,1,0,4337.0,1.185,4706.0
BOM,CCU,Akasa,46,9,1,180,0,0,5926.0,0.679,3862.0
HYD,CCU,IndiGo,23,18,5,150,1,0,7441.0,1.199,9367.0
MAA,CCU,AirIndia,7,12,0,180,0,1,6826.0,1.429,10414.0
BOM,BLR,IndiGo,7,6,4,150,0,1,4993.0,1.462,7586.0
HYD,BLR,AirIndia,53,6,6,180,0,0,6454.0,0.641,4598.0
MAA,BOM,Vistara,17,6,1,200,1,1,6812.0,1.199,7708.0
BOM,BLR,IndiGo,6,9,0,200,0,0,5469.0,1.36,7113.0
HYD,CCU,IndiGo,30,9,5,200,1,0,3524.0,1.068,3782.0
CCU,HYD,Vistara,57,18,4,180,0,1,6831.0,0.541,3789.0
HYD,MAA,Vistara,56,21,2,180,1,0,6880.0,0.599,4430.0
MAA,CCU,IndiGo,49,9,1,200,0,1,5787.0,0.646,3535.0
MAA,HYD,AirIndia,15,18,0,200,1,1,3821.0,1.188,4348.0
MAA,CCU,AirIndia,19,18,0,150,0,1,5752.0,1.128,5944.0
BLR,HYD,Vistara,12,12,5,200,1,0,4407.0,1.22,5198.0
CCU,HYD,IndiGo,17,12,3,200,1,0,6929.0,1.147,8021.0
HYD,DEL,AirIndia,45,6,0,180,1,1,6332.0,0.776,5344.0
HYD,BLR,IndiGo,26,9,0,180,0,1,7418.0,0.96,7511.0
DEL,CCU,Vistara,3,21,5,180,1,1,6440.0,1.475,10646.0
CCU,DEL,Vistara,6,18,5,200,1,1,3615.0,1.433,5068.0
BOM,MAA,AirIndia,51,21,4,150,1,1,7338.0,0.679,5255.0
CCU,DEL,Akasa,52,21,2,150,0,1,4116.0,0.675,3003.0
DEL,MAA,Akasa,36,9,2,180,1,0,4114.0,0.898,3363.0
CCU,DEL,Akasa,34,6,1,200,0,1,5055.0,0.964,5665.0
BOM,CCU,AirIndia,46,6,6,200,1,1,4222.0,0.824,3556.0
DEL,HYD,Vistara,10,9,6,180,1,1,3833.0,1.251,4468.0
BOM,BLR,IndiGo,52,6,0,150,1,1,4366.0,0.629,2841.0
BLR,HYD,Akasa,49,12,6,150,1,1,5555.0,0.638,3653.0
BLR,HYD,Vistara,26,18,0,150,0,1,6030.0,1.085,6185.0
DEL,BLR,AirIndia,25,12,5,180,1,1,5229.0,1.075,4911.0
DEL,CCU,IndiGo,10,12,0,200,1,1,6221.0,1.365,8582.0
DEL,HYD,Akasa,18,9,1,180,1,1,6834.0,1.142,8614.0
HYD,CCU,IndiGo,60,12,6,150,1,1,4833.0,0.466,1933.0
MAA,DEL,Vistara,49,6,2,150,0,1,7185.0,0.705,4612.0
MAA,DEL,IndiGo,28,12,6,180,1,1,6348.0,1.023,7006.0
BOM,HYD,Akasa,45,6,1,180,1,1,6467.0,0.674,4009.0
CCU,HYD,IndiGo,21,9,1,150,1,1,7201.0,1.165,8207.0
HYD,CCU,AirIndia,28,9,0,180,0,0,3619.0,0.975,3210.0
BOM,HYD,Vistara,23,18,1,200,0,0,4728.0,1.043,4597.0
MAA,BOM,AirIndia,57,12,0,200,0,1,6339.0,0.492,2838.0
BLR,CCU,AirIndia,41,12,6,150,1,0,3823.0,0.759,3078.0
BOM,MAA,AirIndia,11,18,1,180,0,1,5445.0,1.349,7287.0
CCU,BOM,IndiGo,24,6,1,200,1,1,4077.0,1.095,4010.0
BLR,CCU,IndiGo,7,12,2,200,0,0,4494.0,1.303,7055.0
BOM,BLR,Akasa,31,21,5,150,0,1,3897.0,0.988,4083.0
CCU,DEL,Akasa,30,6,4,180,1,1,3677.0,0.977,4099.0
DEL,HYD,AirIndia,25,9,6,180,1,1,6650.0,1.112,7320.0
CCU,DEL,IndiGo,53,6,1,180,1,1,4103.0,0.609,2693.0
DEL,MAA,AirIndia,29,12,0,150,1,0,6676.0,1.084,6874.0
CCU,BOM,AirIndia,37,21,4,200,1,1,5175.0,0.916,5230.0
BOM,BLR,Akasa,21,12,1,200,1,1,6924.0,1.289,9242.0
HYD,BLR,AirIndia,17,12,6,180,1,1,4244.0,1.23,5040.0
HYD,MAA,IndiGo,50,6,1,200,1,1,6542.0,0.679,4093.0
MAA,BOM,Vistara,38,21,3,150,0,0,4474.0,0.862,4325.0
HYD,MAA,AirIndia,10,21,4,180,0,0,7426.0,1.348,10580.0
MAA,HYD,AirIndia,10,12,1,150,1,0,5058.0,1.351,7333.0
BOM,BLR,Akasa,45,21,5,150,1,0,4754.0,0.758,3437.0
MAA,CCU,Vistara,2,21,1,150,0,0,3524.0,1.492,4955.0
HYD,BOM,IndiGo,56,18,3,150,1,0,4242.0,0.583,2346.0
MAA,BLR,Akasa,28,21,3,150,0,1,3927.0,1.078,4416.0
DEL,MAA,AirIndia,39,21,5,150,1,1,5592.0,0.865,4528.0
HYD,CCU,Vistara,6,9,6,150,1,0,4494.0,1.435,6695.0
DEL,MAA,Akasa,22,21,0,180,1,1,4108.0,1.08,4145.0
BLR,BOM,IndiGo,54,9,0,150,0,1,6729.0,0.599,4108.0
CCU,BLR,Vistara,23,12,2,150,0,1,6197.0,1.187,8254.0
CCU,BLR,IndiGo,11,6,5,200,0,0,6256.0,1.322,8788.0
BLR,MAA,Akasa,56,18,3,200,0,1,4036.0,0.573,2765.0
CCU,BLR,Vistara,17,6,3,150,1,1,3608.0,1.193,4622.0
MAA,DEL,Vistara,44,18,6,180,0,0,4821.0,0.825,3612.0
CCU,BOM,Vistara,10,12,1,180,1,0,3866.0,1.379,5405.0
MAA,DEL,Vistara,37,18,3,150,1,1,3641.0,0.794,3218.0
CCU,HYD,Vistara,42,6,5,150,0,1,4012.0,0.794,3635.0
DEL,BOM,IndiGo,6,12,2,180,0,0,5861.0,1.491,9026.0
DEL,HYD,Vistara,50,21,6,150,0,0,5196.0,0.692,3318.0
CCU,DEL,IndiGo,17,6,0,150,1,0,4429.0,1.193,5773.0
HYD,BOM,Akasa,5,6,6,180,1,1,4794.0,1.423,6547.0
MAA,CCU,AirIndia,60,6,5,180,0,0,7233.0,0.535,4379.0
HYD,BOM,AirIndia,31,21,3,180,1,1,4919.0,1.023,5050.0
BOM,BLR,Akasa,21,6,3,200,0,0,3622.0,1.184,3776.0
MAA,DEL,AirIndia,43,9,4,150,1,1,6904.0,0.751,5207.0
DEL,BLR,AirIndia,38,9,2,200,1,0,5511.0,0.802,3985.0
BLR,BOM,IndiGo,38,18,1,180,1,0,6072.0,0.85,5061.0
MAA,DEL,AirIndia,11,12,1,150,0,0,5020.0,1.322,6903.0
MAA,DEL,Vistara,19,21,0,150,0,1,4330.0,1.103,5223.0
BOM,BLR,AirIndia,22,18,2,150,1,1,4761.0,1.11,5079.0
MAA,DEL,Vistara,22,18,3,150,0,1,5443.0,1.137,5969.0
BLR,MAA,IndiGo,9,18,0,150,0,1,4839.0,1.313,6053.0
BOM,CCU,Vistara,20,9,4,200,1,1,5072.0,1.147,5315.0
HYD,MAA,IndiGo,30,6,2,180,1,1,5243.0,1.034,5536.0
DEL,CCU,IndiGo,50,9,0,180,1,1,6094.0,0.694,4513.0
DEL,MAA,Akasa,16,6,3,180,0,0,5776.0,1.283,7717.0
MAA,DEL,Akasa,44,18,6,150,0,1,6012.0,0.903,6083.0
DEL,BLR,IndiGo,20,12,4,200,0,0,7094.0,1.214,10318.0
HYD,MAA,IndiGo,39,18,0,150,1,0,4960.0,0.88,4146.0
MAA,BLR,IndiGo,42,18,2,180,0,0,3613.0,0.755,3109.0
CCU,BOM,AirIndia,48,12,2,200,0,0,5741.0,0.737,4142.0
BLR,BOM,Vistara,37,12,0,150,1,0,6337.0,0.915,5324.0
CCU,BOM,Akasa,27,21,5,200,1,0,5983.0,1.064,6149.0
MAA,BLR,AirIndia,35,6,3,150,1,0,3870.0,0.959,3711.0
DEL,CCU,IndiGo,38,18,1,180,1,0,6811.0,0.854,5529.0
BOM,MAA,IndiGo,41,6,4,200,0,0,5690.0,0.793,4311.0
CCU,BLR,IndiGo,19,12,3,150,0,0,6101.0,1.112,6089.0
BOM,HYD,Vistara,19,21,2,200,0,1,6698.0,1.184,8033.0
MAA,BOM,Akasa,9,9,2,200,1,0,4335.0,1.444,6238.0
BLR,HYD,Akasa,14,9,6,200,0,0,6267.0,1.28,7547.0
BLR,HYD,Akasa,4,9,4,150,1,0,3521.0,1.417,5200.0
BLR,DEL,Akasa,33,12,6,150,1,1,4190.0,0.942,4145.0
DEL,MAA,Akasa,33,9,2,200,0,0,4031.0,1.054,4100.0
HYD,MAA,IndiGo,46,21,3,150,1,1,4842.0,0.74,3704.0
HYD,BLR,Vistara,56,12,5,180,0,1,7027.0,0.63,4551.0
CCU,HYD,IndiGo,30,21,6,200,1,1,7175.0,1.032,6728.0
MAA,CCU,AirIndia,21,9,2,180,0,1,5805.0,1.107,6235.0
HYD,BLR,IndiGo,46,18,0,150,1,0,3721.0,0.767,2832.0
CCU,BOM,IndiGo,19,6,4,180,1,1,4624.0,1.173,5605.0
BLR,MAA,Vistara,15,18,6,180,1,1,4260.0,1.204,5532.0
CCU,MAA,Akasa,39,18,1,180,0,0,7416.0,0.896,6330.0
MAA,CCU,Akasa,8,9,1,180,1,0,4845.0,1.33,7083.0
BLR,HYD,Akasa,38,21,3,200,0,1,4540.0,0.802,3533.0
CCU,MAA,Vistara,57,6,5,150,1,1,6733.0,0.6,4014.0
BLR,MAA,Vistara,52,6,1,150,0,1,4901.0,0.646,2694.0
CCU,DEL,Vistara,24,9,0,150,1,1,3524.0,1.129,3881.0
BOM,DEL,Akasa,10,18,1,180,0,0,7307.0,1.313,9869.0
DEL,BOM,Akasa,38,18,6,200,1,1,4728.0,0.908,3786.0
BLR,BOM,Akasa,60,21,0,200,0,1,7125.0,0.518,3961.0
CCU,MAA,IndiGo,38,6,5,200,1,0,3973.0,0.855,3292.0
BOM,MAA,Akasa,1,6,1,150,0,0,4558.0,1.5,7093.0
BOM,DEL,AirIndia,15,9,5,180,0,1,5710.0,1.139,6264.0
MAA,BLR,AirIndia,53,6,3,150,0,1,7457.0,0.542,4349.0
BLR,MAA,AirIndia,26,9,6,150,0,1,5851.0,1.06,6573.0
BOM,MAA,Akasa,36,6,1,200,1,1,6621.0,0.853,5829.0
BOM,CCU,IndiGo,59,21,5,180,1,0,4270.0,0.455,1960.0
BLR,HYD,IndiGo,3,9,4,200,1,0,4505.0,1.471,6170.0
MAA,BOM,Vistara,36,9,1,180,0,0,4716.0,0.93,4041.0
BLR,HYD,Akasa,44,9,4,150,1,0,4464.0,0.773,3380.0
MAA,DEL,AirIndia,45,12,6,200,1,0,5846.0,0.803,4906.0
CCU,HYD,IndiGo,54,6,0,150,1,0,5134.0,0.599,2923.0
HYD,DEL,Vistara,46,12,2,150,1,1,5037.0,0.715,3507.0
DEL,CCU,AirIndia,21,12,0,180,1,0,3600.0,1.207,4455.0
MAA,DEL,IndiGo,10,21,5,180,1,1,5484.0,1.31,7078.0
CCU,DEL,AirIndia,3,12,1,180,0,0,4410.0,1.453,6630.0
DEL,CCU,Vistara,41,9,0,150,0,1,4768.0,0.801,4171.0
CCU,BOM,IndiGo,20,9,0,180,1,0,6684.0,1.151,8227.0
MAA,HYD,Akasa,57,18,4,200,0,1,4032.0,0.569,2525.0
DEL,HYD,IndiGo,50,12,5,150,0,1,5839.0,0.667,4613.0
HYD,BOM,AirIndia,33,6,1,150,0,0,5234.0,0.911,5640.0
DEL,HYD,Akasa,16,6,3,180,0,1,5475.0,1.2,6524.0
BOM,CCU,Vistara,13,12,1,180,1,1,6027.0,1.296,6614.0
HYD,BOM,Akasa,45,12,3,180,0,1,4441.0,0.789,3406.0
MAA,DEL,Vistara,5,21,4,200,1,1,6714.0,1.462,10303.0
BOM,CCU,IndiGo,21,9,1,180,0,1,4244.0,1.16,4844.0
DEL,BLR,AirIndia,24,18,0,200,1,0,6833.0,1.077,7570.0
HYD,MAA,Akasa,20,6,2,200,1,0,7238.0,1.182,9606.0
HYD,CCU,Akasa,30,12,4,180,1,0,6618.0,1.049,6461.0
BLR,DEL,Vistara,20,9,5,200,0,1,5862.0,1.134,6954.0
HYD,CCU,Akasa,39,21,3,150,1,1,5855.0,0.849,5232.0
HYD,BLR,Akasa,28,9,5,150,0,1,7137.0,1.097,7513.0
BOM,HYD,Vistara,27,6,0,150,0,1,4143.0,1.022,4311.0
DEL,BOM,Vistara,7,21,4,180,0,0,6295.0,1.433,9991.0
MAA,BLR,Akasa,37,18,3,200,0,0,7357.0,0.928,6869.0
CCU,DEL,AirIndia,33,9,0,200,0,1,4909.0,0.914,4442.0
CCU,DEL,Akasa,53,18,1,180,0,0,4291.0,0.648,2668.0
HYD,MAA,Vistara,31,12,6,150,0,0,6994.0,0.966,7446.0
